species,name,HSG,singleton,HSG name
1004901,Gordonia iterans,2053:3,True,Gordonia:HSG3
1136941,Gordonia phthalatica,2053:6,True,Gordonia:HSG6
1292359,Gordonia ajococcus,2053:1,False,Gordonia:HSG1
1701090,Gordonia hongkongensis,2053:4,False,Gordonia:HSG4
2420509,Gordonia insulae,2053:5,True,Gordonia:HSG5
2597659,Gordonia zhaorongruii,2053:9,True,Gordonia:HSG9
2665643,Gordonia mangrovi,2053:10,True,Gordonia:HSG10
2758710,Gordonia jinghuaiqii,2053:2,True,Gordonia:HSG2
2831662,Gordonia pseudamarae,2053:0,False,Gordonia:HSG0
231455,Dyella japonica,231454:0,False,Dyella:HSG0
445710,Dyella thiooxydans,231454:2,True,Dyella:HSG2
522259,Dyella terrae,231454:0,False,Dyella:HSG0
1849581,Dyella caseinilytica,231454:1,True,Dyella:HSG1
2763498,Dyella telluris,231454:0,False,Dyella:HSG0
359408,Methylotenera mobilis,359407:1,True,Methylotenera:HSG1
1055487,Methylotenera versatilis,359407:0,True,Methylotenera:HSG0
545,Citrobacter koseri,544:0,False,Citrobacter:HSG0
546,Citrobacter freundii,544:1,False,Citrobacter:HSG1
35703,Citrobacter amalonaticus,544:0,False,Citrobacter:HSG0
57706,Citrobacter braakii,544:1,False,Citrobacter:HSG1
67824,Citrobacter farmeri,544:0,False,Citrobacter:HSG0
67825,Citrobacter rodentium,544:3,False,Citrobacter:HSG3
67826,Citrobacter sedlakii,544:3,False,Citrobacter:HSG3
67827,Citrobacter werkmanii,544:1,False,Citrobacter:HSG1
133448,Citrobacter youngae,544:1,False,Citrobacter:HSG1
1563222,Citrobacter pasteurii,544:1,False,Citrobacter:HSG1
1639133,Citrobacter portucalensis,544:1,False,Citrobacter:HSG1
1748967,Citrobacter cronae,544:1,False,Citrobacter:HSG1
2546350,Citrobacter arsenatis,544:1,False,Citrobacter:HSG1
2562449,Citrobacter tructae,544:1,False,Citrobacter:HSG1
2971264,Citrobacter enshiensis,544:2,True,Citrobacter:HSG2
438856,Methylomarinovum caldicuralii,1486720:0,False,Methylomarinovum:HSG0
2840183,Methylomarinovum tepidoasis,1486720:0,False,Methylomarinovum:HSG0
502,Kingella denitrificans,32257:2,True,Kingella:HSG2
504,Kingella kingae,32257:3,True,Kingella:HSG3
505,Kingella oralis,32257:1,True,Kingella:HSG1
265175,Kingella potus,32257:0,True,Kingella:HSG0
2331,Halanaerobium praevalens,2330:1,True,Halanaerobium:HSG1
656519,Halanaerobium hydrogeniformans,2330:0,True,Halanaerobium:HSG0
215580,Caldimonas thermodepolymerans,196013:2,True,Caldimonas:HSG2
376175,Schlegelella aquatica,196013:1,True,Caldimonas:HSG1
413882,Caldimonas brevitalea,196013:0,True,Caldimonas:HSG0
40545,Sutterella wadsworthensis,40544:2,True,Sutterella:HSG2
2494234,Sutterella megalosphaeroides,40544:1,True,Sutterella:HSG1
2584944,Sutterella faecalis,40544:0,True,Sutterella:HSG0
40542,Leptotrichia buccalis,32067:4,True,Leptotrichia:HSG4
109328,Leptotrichia trevisanii,32067:5,True,Leptotrichia:HSG5
157687,Leptotrichia wadei,32067:3,True,Leptotrichia:HSG3
157688,Leptotrichia hofstadii,32067:1,True,Leptotrichia:HSG1
157691,Leptotrichia shahii,32067:2,True,Leptotrichia:HSG2
554406,Leptotrichia hongkongensis,32067:0,True,Leptotrichia:HSG0
103731,Saccharothrix espanaensis,2071:1,True,Saccharothrix:HSG1
103733,Saccharothrix syringae,2071:0,True,Saccharothrix:HSG0
1164,Trichormus azollae,264688:1,True,Trichormus:HSG1
264691,Trichormus variabilis,264688:0,True,Trichormus:HSG0
379893,Trabulsiella odontotermitis,158851:0,True,Trabulsiella:HSG0
1496,Clostridioides difficile,1870884:0,True,Clostridioides:HSG0
2268024,Ephemeroptericola cinctiostellae,2680021:0,True,Ephemeroptericola:HSG0
33033,Parvimonas micra,543311:0,True,Parvimonas:HSG0
2487118,Intestinibaculum porci,2679910:0,True,Intestinibaculum:HSG0
542,Zymomonas mobilis,541:0,True,Zymomonas:HSG0
91844,Candidatus Portiera aleyrodidarum,235572:0,True,Candidatus Portiera:HSG0
1238,Piscirickettsia salmonis,1237:0,True,Piscirickettsia:HSG0
2283160,Psychrobacillus glaciei,1221880:0,True,Psychrobacillus:HSG0
379064,Cyanobacterium aponinum,102234:0,True,Cyanobacterium:HSG0
1402135,Pseudosulfitobacter pseudonitzschiae,2854186:0,True,Pseudosulfitobacter:HSG0
119542,Roseinatronobacter bogoriensis,121820:0,True,Roseinatronobacter:HSG0
43767,Prescottella equi,2979332:0,True,Prescottella:HSG0
2875962,Candidatus Sulfidibacterium hydrothermale,2923290:0,True,Candidatus Sulfidibacterium:HSG0
2864201,Aureispira anguillae,365032:0,True,Aureispira:HSG0
214851,Subdoligranulum variabile,292632:0,True,Subdoligranulum:HSG0
84163,Cryptobacterium curtum,84162:0,True,Cryptobacterium:HSG0
332249,Truepera radiovictrix,332248:0,True,Truepera:HSG0
376489,Halotalea alkalilenta,376488:0,True,Halotalea:HSG0
2740817,Paramixta manurensis,3231896:0,True,Paramixta:HSG0
252966,Mahella australiensis,252965:0,True,Mahella:HSG0
89586,Neoehrlichia mikurensis,467749:0,True,Candidatus Neoehrlichia:HSG0
1861,Geodermatophilus obscurus,1860:0,True,Geodermatophilus:HSG0
2818388,Sulfidibacter corallicola,2915177:0,True,Sulfidibacter:HSG0
36835,[Clostridium] colinum,1506577:0,True,Tyzzerella:HSG0
29394,Dolosigranulum pigrum,29393:0,True,Dolosigranulum:HSG0
28262,Thermodesulfovibrio yellowstonii,28261:0,True,Thermodesulfovibrio:HSG0
121719,Pannonibacter phragmitetus,227873:0,True,Pannonibacter:HSG0
406548,Aquisphaera giovannonii,1511635:0,True,Aquisphaera:HSG0
1165,Anabaena cylindrica,1163:0,True,Anabaena:HSG0
1138587,Paraoerskovia sediminicola,665568:0,True,Paraoerskovia:HSG0
678932,Auritidibacter ignavus,1160973:0,True,Auritidibacter:HSG0
418701,Litorivicinus lipolyticus,418700:0,True,Litorivicinus:HSG0
92490,Winslowiella toletana,2997349:0,True,Winslowiella:HSG0
253239,Ethanoligenens harbinense,253238:0,True,Ethanoligenens:HSG0
2763669,Qiania dongpingensis,2944195:0,True,Qiania:HSG0
655353,Cohaesibacter marisflavi,655352:0,True,Cohaesibacter:HSG0
1307761,Salinispira pacifica,1616789:0,True,Salinispira:HSG0
2744027,Rasiella rasia,2987594:0,True,Rasiella:HSG0
1852373,Murdochiella vaginalis,1161127:0,True,Murdochiella:HSG0
1751046,Fluviibacter phosphoraccumulans,2808942:0,True,Fluviibacter:HSG0
2527984,Bremerella volcania,2714594:0,True,Bremerella:HSG0
1411902,Pacificitalea manganoxidans,2846749:0,True,Pacificitalea:HSG0
1917421,Ketobacter alkanivorans,2025617:0,True,Ketobacter:HSG0
111831,Defluviicoccus vanus,111830:0,True,Defluviicoccus:HSG0
2932268,Psychroserpens ponticola,49277:0,True,Psychroserpens:HSG0
33007,Winkia neuii,2692118:0,True,Winkia:HSG0
392593,Inhella inkyongensis,644355:0,True,Inhella:HSG0
2598579,Limnoglobus roseus,2731450:0,True,Limnoglobus:HSG0
2593653,Kaustia mangrovi,2838250:0,True,Kaustia:HSG0
336810,Candidatus Karelsulcia muelleri,336809:0,True,Candidatus Karelsulcia:HSG0
1969821,Ciceribacter thiooxidans,1648508:0,True,Ciceribacter:HSG0
573501,Leeuwenhoekiella palythoae,283735:0,True,Leeuwenhoekiella:HSG0
1510,Thermoclostridium stercorarium,2304691:0,True,Thermoclostridium:HSG0
215813,Dinoroseobacter shibae,309512:0,True,Dinoroseobacter:HSG0
2743772,Effusibacillus dendaii,1502725:0,True,Effusibacillus:HSG0
1408204,Candidatus Endomicrobiellum trichonymphae,3238959:0,True,Candidatus Endomicrobiellum:HSG0
81032,Hyphomonas neptunium,85:0,True,Hyphomonas:HSG0
29543,Pelobacter propionicus,18:0,True,Pelobacter:HSG0
33025,Phascolarctobacterium faecium,33024:0,True,Phascolarctobacterium:HSG0
582,Morganella morganii,581:0,True,Morganella:HSG0
1445505,Gynuella sunshinyii,1445504:0,True,Gynuella:HSG0
316068,Leadbetterella byssophila,319458:0,True,Leadbetterella:HSG0
1548547,Woeseia oceani,1738655:0,True,Woeseia:HSG0
1471761,Novibacillus thermophilus,1677050:0,True,Novibacillus:HSG0
2974039,Phormidium yuhuli,1198:0,True,Phormidium:HSG0
2094025,Pukyongia salina,2831916:0,True,Pukyongia:HSG0
913107,Pelolinea submarina,1649478:0,True,Pelolinea:HSG0
269673,Sporolactobacillus terrae,2077:0,True,Sporolactobacillus:HSG0
91604,Candidatus Paracaedibacter acanthamoebae,1521255:0,True,Candidatus Paracaedibacter:HSG0
89093,Ignavigranum ruoffiae,89092:0,True,Ignavigranum:HSG0
731,Histophilus somni,214906:0,True,Histophilus:HSG0
2712698,Salaquimonas pukyongi,2712688:0,True,Salaquimonas:HSG0
2697033,Aristophania vespae,3027666:0,True,Aristophania:HSG0
1608957,Euzebya pacifica,908623:0,True,Euzebya:HSG0
2735562,Candidatus Absconditicoccus praedator,2900570:0,True,Candidatus Absconditicoccus:HSG0
138072,Candidatus Hamiltonella defensa,568987:0,True,Candidatus Hamiltonella:HSG0
1076626,Candidatus Steffania adelgidicola,1076625:0,True,Candidatus Steffania:HSG0
2806609,Candidatus Gromoviella agglomerans,2900571:0,True,Candidatus Gromoviella:HSG0
2115978,Candidatus Phycorickettsia trachydisci,2115980:0,True,Candidatus Phycorickettsia:HSG0
3028070,Claveliimonas bilis,3076670:0,True,Claveliimonas:HSG0
55583,Dehalobacter restrictus,56112:0,True,Dehalobacter:HSG0
1482074,Hartmannibacter diazotrophicus,1572860:0,True,Hartmannibacter:HSG0
61635,Paracholeplasma brassicae,2903107:0,True,Paracholeplasma:HSG0
738,Glaesserella parasuis,2094023:0,True,Glaesserella:HSG0
638849,Pyramidobacter piscolens,638847:0,True,Pyramidobacter:HSG0
2067960,Pseudazoarcus pumilus,2891323:0,True,Pseudazoarcus:HSG0
252967,Thiospirochaeta perfilievii,2792240:0,True,Thiospirochaeta:HSG0
158849,Moellerella wisconsensis,158848:0,True,Moellerella:HSG0
1639108,Chania multitudinisentens,1745211:0,True,Chania:HSG0
33970,Melissococcus plutonius,33969:0,True,Melissococcus:HSG0
191495,Conexibacter woesei,191494:0,True,Conexibacter:HSG0
2601668,Candidatus Nesciobacter abundans,2601651:0,True,Candidatus Nesciobacter:HSG0
1773489,Varunaivibrio sulfuroxidans,1866954:0,True,Varunaivibrio:HSG0
86170,Syntrophothermus lipocalidus,129001:0,True,Syntrophothermus:HSG0
3144925,Nitrospirillum viridazoti,1543705:0,True,Nitrospirillum:HSG0
86304,Saccharophagus degradans,316625:0,True,Saccharophagus:HSG0
1712410,Thermanaerosceptrum fracticalcis,2651578:0,True,Thermanaerosceptrum:HSG0
43674,Jonesia denitrificans,43673:0,True,Jonesia:HSG0
568844,Microbispora hainanensis,2005:0,True,Microbispora:HSG0
2716812,Candidatus Protofrankia datiscae,2994361:0,True,Protofrankia:HSG0
423605,Elusimicrobium minutum,423604:0,True,Elusimicrobium:HSG0
2931930,Kovacikia minuta,1874526:0,True,Kovacikia:HSG0
2811415,Niveibacterium microcysteis,1769726:0,True,Niveibacterium:HSG0
2880008,Brucepastera parasyntrophica,2967962:0,True,Brucepastera:HSG0
1384459,Methyloceanibacter caenitepidi,1484898:0,True,Methyloceanibacter:HSG0
1579979,Wenzhouxiangella marina,1676142:0,True,Wenzhouxiangella:HSG0
1219,Prochlorococcus marinus,1218:0,True,Prochlorococcus:HSG0
2894156,Leptogranulimonas caecicola,2995122:0,True,Leptogranulimonas:HSG0
570161,Marinifilum fragile,866673:0,True,Marinifilum:HSG0
221402,Mergibacter septicus,2899790:0,True,Mergibacter:HSG0
467976,Iamia majanohamensis,467975:0,True,Iamia:HSG0
1081631,Candidatus Schneideria nysicola,1081630:0,True,Candidatus Schneideria:HSG0
47671,Lautropia mirabilis,47670:0,True,Lautropia:HSG0
13076,Globicatella sanguinis,13075:0,True,Globicatella:HSG0
456827,Candidatus Cloacimonas acidaminovorans,456826:0,True,Candidatus Cloacimonas:HSG0
28202,Peredibacter starrii,263370:0,True,Peredibacter:HSG0
511435,Candidatus Azobacteroides pseudotrichonymphae,511434:0,True,Candidatus Azobacteroides:HSG0
39488,Anaerobutyricum hallii,2569097:0,True,Anaerobutyricum:HSG0
168169,Candidatus Ishikawella capsulata,409304:0,True,Candidatus Ishikawella:HSG0
1391654,Labilithrix luteola,1524217:0,True,Labilithrix:HSG0
376490,Desulfobaculum bizertense,1433996:0,True,Desulfobaculum:HSG0
36861,Thiobacillus denitrificans,919:0,True,Thiobacillus:HSG0
2995304,Nannocystis poenicansa,53:0,True,Nannocystis:HSG0
39491,Agathobacter rectalis,1766253:0,True,Agathobacter:HSG0
46125,Abiotrophia defectiva,46123:0,True,Abiotrophia:HSG0
356322,Heliorestis convoluta,79598:0,True,Heliorestis:HSG0
1525,Moorella thermoacetica,44260:0,True,Moorella:HSG0
2917790,Wielerella bovis,2944815:0,True,Wielerella:HSG0
28092,Robbsia andropogonis,2038280:0,True,Robbsia:HSG0
74700,Entomoplasma freundtii,46238:0,True,Entomoplasma:HSG0
2778876,Methyloradius palustris,2872156:0,True,Methyloradius:HSG0
186490,Candidatus Palibaumannia cicadellinicola,198346:0,True,Candidatus Palibaumannia:HSG0
2697043,Tichowtungia aerotolerans,2907187:0,True,Tichowtungia:HSG0
1002689,Occallatibacter riparius,1742983:0,True,Occallatibacter:HSG0
154981,Aliiroseovarius crassostreae,1658781:0,True,Aliiroseovarius:HSG0
412965,Candidatus Vesicomyosocius okutanii,2732587:0,True,Candidatus Vesicomyosocius:HSG0
151895,Pseudopedobacter saltans,1649482:0,True,Pseudopedobacter:HSG0
53358,Intrasporangium calvum,53357:0,True,Intrasporangium:HSG0
196914,Amorphoplanes friuliensis,3240237:0,True,Amorphoplanes:HSG0
1913578,Sphingorhabdus lutea,1434046:0,True,Sphingorhabdus:HSG0
33996,Gluconacetobacter diazotrophicus,89583:0,True,Gluconacetobacter:HSG0
104623,Prodigiosinella confusarubida,3059405:0,True,Prodigiosinella:HSG0
1646,Renibacterium salmoninarum,1645:0,True,Renibacterium:HSG0
3029084,Aminithiophilus ramosus,3029078:0,True,Aminithiophilus:HSG0
2843330,Elioraea tepida,457933:0,True,Elioraea:HSG0
472834,Candidatus Purcelliella pentastirinorum,472825:0,True,Candidatus Purcelliella:HSG0
146919,Salinibacter ruber,146918:0,True,Salinibacter:HSG0
2978973,Fontisubflavum oceani,3118803:0,True,Fontisubflavum:HSG0
364410,Granulibacter bethesdensis,364409:0,True,Granulibacter:HSG0
35806,Rhodovulum sulfidophilum,34008:0,True,Rhodovulum:HSG0
2798577,Breznakiella homolactica,2845254:0,True,Breznakiella:HSG0
75385,Micropruina glycogenica,116071:0,True,Micropruina:HSG0
2763672,Simiaoa sunii,2944193:0,True,Simiaoa:HSG0
78258,Parascardovia denticolens,196082:0,True,Parascardovia:HSG0
55518,Magnetospirillum gryphiswaldense,13134:0,True,Magnetospirillum:HSG0
1084,Pararhodospirillum photometricum,1612157:0,True,Pararhodospirillum:HSG0
79885,Alkalihalophilus pseudofirmus,2893060:0,True,Alkalihalophilus:HSG0
2742683,Natranaerofaba carboxydovora,2807497:0,True,Natranaerofaba:HSG0
784,Orientia tsutsugamushi,69474:0,True,Orientia:HSG0
3041175,Brooklawnia propionicigenes,369926:0,True,Brooklawnia:HSG0
2527995,Symmachiella dynata,2795780:0,True,Symmachiella:HSG0
81468,Aminobacterium colombiense,81466:0,True,Aminobacterium:HSG0
59754,Alcanivorax borkumensis,59753:0,True,Alcanivorax:HSG0
465721,Steroidobacter denitrificans,469322:0,True,Steroidobacter:HSG0
416213,Ferrovum myxofaciens,416212:0,True,Ferrovum:HSG0
1704499,Methylovulum psychrotolerans,762296:0,True,Methylovulum:HSG0
195105,Haematobacter massiliensis,366614:0,True,Haematobacter:HSG0
839,Xylanibacter ruminicola,558436:0,True,Xylanibacter:HSG0
412593,Thermosulfidibacter takaii,412592:0,True,Thermosulfidibacter:HSG0
3075823,Hwangdonia lutea,1649460:0,True,Hwangdonia:HSG0
985,Cytophaga hutchinsonii,978:0,True,Cytophaga:HSG0
43948,Tolumonas auensis,43947:0,True,Tolumonas:HSG0
393765,Candidatus Endoriftia persephone,393764:0,True,Candidatus Endoriftia:HSG0
2756,Brochothrix thermosphacta,2755:0,True,Brochothrix:HSG0
169435,Anaerotruncus colihominis,244127:0,True,Anaerotruncus:HSG0
2109915,Simplicispira suum,352450:0,True,Simplicispira:HSG0
313588,Croceibacter atlanticus,216431:0,True,Croceibacter:HSG0
29510,Turneriella parva,338321:0,True,Turneriella:HSG0
2857064,Pseudemcibacter aquimaris,2943291:0,True,Pseudemcibacter:HSG0
2732864,Modestobacter italicus,88138:0,True,Modestobacter:HSG0
1307763,Kiritimatiella glycovorans,1921784:0,True,Kiritimatiella:HSG0
9,Buchnera aphidicola,32199:0,True,Buchnera:HSG0
426,Methylosinus trichosporium,425:0,True,Methylosinus:HSG0
2683272,Spartinivicinus ruber,2768738:0,True,Spartinivicinus:HSG0
2026885,Candidatus Bipolaricaulis anaerobius,2250122:0,True,Candidatus Bipolaricaulis:HSG0
397865,Barnesiella viscericola,397864:0,True,Barnesiella:HSG0
2932182,Bombiscardovia apis,1159909:0,True,Bombiscardovia:HSG0
63745,Sideroxydans lithotrophicus,314343:0,True,Sideroxydans:HSG0
52022,Allomeiothermus silvanus,2935559:0,True,Allomeiothermus:HSG0
116090,Caloranaerobacter azorensis,171003:0,True,Caloranaerobacter:HSG0
281120,Candidatus Amoebophilus asiaticus,281119:0,True,Candidatus Amoebophilus:HSG0
299262,Tateyamaria omphalii,299261:0,True,Tateyamaria:HSG0
2341112,Georhizobium profundi,2661800:0,True,Georhizobium:HSG0
1619313,Duffyella gerundensis,3026546:0,True,Duffyella:HSG0
496056,Anseongella ginsenosidimutans,1773450:0,True,Anseongella:HSG0
1891926,Fuerstiella marisgermanici,1936111:0,True,Fuerstiella:HSG0
412034,Celerinatantimonas diazotrophica,412033:0,True,Celerinatantimonas:HSG0
1184,Leptolyngbya boryana,47251:0,True,Leptolyngbya:HSG0
304207,Schleiferilactobacillus harbinensis,2767891:0,True,Schleiferilactobacillus:HSG0
2714358,Pusillibacter faecalis,2892397:0,True,Pusillibacter:HSG0
692036,Tuwongella immobilis,2051044:0,True,Tuwongella:HSG0
61646,Lelliottia amnigena,1330545:0,True,Lelliottia:HSG0
2057,Sphaerobacter thermophilus,2056:0,True,Sphaerobacter:HSG0
1484109,Lichenicola cladoniae,2804525:0,True,Lichenicola:HSG0
52,Chondromyces crocatus,50:0,True,Chondromyces:HSG0
2760713,Lacibacter sediminis,649461:0,True,Lacibacter:HSG0
2614693,Nitrincola iocasae,267849:0,True,Nitrincola:HSG0
32046,Synechococcus elongatus,1129:0,True,Synechococcus:HSG0
2528021,Anatilimnocola aggregata,2807414:0,True,Anatilimnocola:HSG0
1441386,Athalassotoga saccharophila,1769718:0,True,Athalassotoga:HSG0
1921510,Tardibacter chloracetimidivorans,2685927:0,True,Tardibacter:HSG0
83561,Simkania negevensis,34093:0,True,Simkania:HSG0
2527972,Aeoliella mucimassa,2795781:0,True,Aeoliella:HSG0
1697053,Thiopseudomonas alkaliphila,1654787:0,True,Thiopseudomonas:HSG0
2047966,Dongshaea marina,2802288:0,True,Dongshaea:HSG0
563,Shimwellia blattae,1335483:0,True,Shimwellia:HSG0
1437009,Chenggangzhangella methanolivorans,2041902:0,True,Chenggangzhangella:HSG0
58180,Oleidesulfovibrio alaskensis,2909705:0,True,Oleidesulfovibrio:HSG0
2599293,Humibacter ginsenosidimutans,427753:0,True,Humibacter:HSG0
2006,Thermobispora bispora,147067:0,True,Thermobispora:HSG0
39122,Skermania piniformis,59613:0,True,Skermania:HSG0
2675053,Thiosulfativibrio zosterae,2781120:0,True,Thiosulfativibrio:HSG0
2220096,Indioceanicola profundi,2478349:0,True,Indioceanicola:HSG0
1982626,Faecalibacillus intestinalis,2678885:0,True,Faecalibacillus:HSG0
1579316,Falsihalocynthiibacter arcticus,2854182:0,True,Falsihalocynthiibacter:HSG0
703,Plesiomonas shigelloides,702:0,True,Plesiomonas:HSG0
1155739,Moorena producens,1155738:0,True,Moorena:HSG0
2704465,Rhodocytophaga rosea,455076:0,True,Rhodocytophaga:HSG0
2968490,Paenimyroides aestuarii,3085669:0,True,Paenimyroides:HSG0
41977,Parazoarcus communis,2891322:0,True,Parazoarcus:HSG0
1891207,Thaumasiovibrio subtropicus,2014233:0,True,Thaumasiovibrio:HSG0
521689,Thiocapsa bogorovii,1056:0,True,Thiocapsa:HSG0
2740163,Desulfofustis limnaeus,51194:0,True,Desulfofustis:HSG0
2605946,Pukyongiella litopenaei,2831925:0,True,Pukyongiella:HSG0
141451,Oleiphilus messinensis,141450:0,True,Oleiphilus:HSG0
60893,Desulfobacca acetoxidans,60892:0,True,Desulfobacca:HSG0
69223,Musicola paradisiaca,2884243:0,True,Musicola:HSG0
2742145,Oricola thermophila,1594166:0,True,Oricola:HSG0
2710758,Phototrophicus methaneseepsis,2922426:0,True,Phototrophicus:HSG0
1050,Thermochromatium tepidum,85073:0,True,Thermochromatium:HSG0
2692330,Falsirhodobacter algicola,1434002:0,True,Falsirhodobacter:HSG0
927083,Sandaracinus amylolyticus,1055688:0,True,Sandaracinus:HSG0
447471,Simiduia agarivorans,447467:0,True,Simiduia:HSG0
253245,Owenweeksia hongkongensis,267986:0,True,Owenweeksia:HSG0
844,Wolinella succinogenes,843:0,True,Wolinella:HSG0
1712261,Pyruvatibacter mobilis,1742974:0,True,Pyruvatibacter:HSG0
3080537,Rubellicoccus peritrichatus,3138622:0,True,Rubellicoccus:HSG0
2926907,Abyssalbus ytuae,2967089:0,True,Abyssalbus:HSG0
292800,Flavonifractor plautii,946234:0,True,Flavonifractor:HSG0
1335048,Frigidibacter mobilis,1775705:0,True,Frigidibacter:HSG0
286802,Segniliparus rotundus,286801:0,True,Segniliparus:HSG0
281362,Dechloromonas denitrificans,73029:0,True,Dechloromonas:HSG0
